age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,salary
57,State-gov,1019180,Bachelors,13,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,58,United-States,85580.2
48,Local-gov,490150,Doctorate,16,Married-AF-spouse,Adm-clerical,Unmarried,White,Male,0,0,54,United-States,129129.78
76,Self-emp-not-inc,1046057,Some-college,10,Separated,Prof-specialty,Wife,White,Male,0,0,47,United-States,81178.3
18,Private,917495,Some-college,10,Married-spouse-absent,Handlers-cleaners,Wife,Black,Female,0,0,36,United-States,15565.77
40,Self-emp-not-inc,1204579,9th,5,Separated,Machine-op-inspct,Husband,White,Female,0,0,18,United-States,15000.0
27,Private,652218,Assoc-voc,11,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,39,United-States,28782.42
36,Private,1202571,7th-8th,4,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,15800.85
45,Private,45301,12th,8,Married-civ-spouse,Protective-serv,Other-relative,White,Male,12,0,26,United-States,32029.97
87,Private,168222,Bachelors,13,Married-civ-spouse,Armed-Forces,Unmarried,White,Male,0,0,29,United-States,45406.87
27,Private,767385,7th-8th,4,Never-married,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,0,3,18,United-States,15000.0
84,Local-gov,215705,12th,8,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,0,0,23,United-States,15000.0
89,Federal-gov,258216,11th,7,Separated,Other-service,Unmarried,White,Female,0,0,65,United-States,27191.65
77,Private,822104,HS-grad,9,Married-AF-spouse,Protective-serv,Own-child,White,Female,220,0,46,United-States,48490.31
62,Private,56252,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,0,57,United-States,35634.2
87,Private,1361862,7th-8th,4,Divorced,Tech-support,Unmarried,Other,Female,0,0,32,United-States,26789.93
48,Private,1105520,HS-grad,9,Widowed,Armed-Forces,Not-in-family,White,Male,0,0,54,United-States,77183.4
51,Private,1130210,Doctorate,16,Married-AF-spouse,Armed-Forces,Unmarried,White,Female,0,0,55,United-States,149725.07
86,Private,1396487,Bachelors,13,Married-spouse-absent,Armed-Forces,Husband,White,Male,0,0,23,United-States,34589.1
33,Private,696694,11th,7,Married-spouse-absent,Exec-managerial,Wife,Black,Female,0,23,16,United-States,17664.92
55,Private,257298,10th,6,Divorced,Craft-repair,Husband,White,Female,0,0,24,United-States,15340.76
37,Private,1174765,5th-6th,3,Separated,Transport-moving,Husband,White,Female,0,0,31,United-States,15000.0
60,Federal-gov,762773,1st-4th,2,Widowed,Farming-fishing,Other-relative,White,Male,0,0,43,United-States,16282.62
32,Self-emp-not-inc,214666,Prof-school,15,Separated,Farming-fishing,Wife,White,Female,0,0,42,United-States,53461.33
57,Without-pay,454403,1st-4th,2,Never-married,Exec-managerial,Husband,White,Female,0,24,36,United-States,28778.62
82,Private,1038977,5th-6th,3,Married-civ-spouse,Armed-Forces,Husband,White,Male,0,0,40,Philippines,26902.66
39,Private,711298,5th-6th,3,Married-civ-spouse,Farming-fishing,Wife,White,Male,52,0,12,United-States,15000.0
62,Private,1378274,12th,8,Never-married,Protective-serv,Not-in-family,White,Male,0,0,25,Peru,23689.42
32,Private,372606,1st-4th,2,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,54,United-States,15025.55
53,Private,674257,Assoc-voc,11,Separated,Farming-fishing,Not-in-family,White,Male,0,0,42,United-States,52373.21
55,Private,487487,Doctorate,16,Married-AF-spouse,Machine-op-inspct,Own-child,White,Female,0,0,62,United-States,110437.18
32,Private,47473,Masters,14,Never-married,Transport-moving,Own-child,White,Female,0,0,27,United-States,33210.99
80,Private,1427601,Some-college,10,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,33,United-States,27240.51
70,Private,792752,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,25,United-States,17453.07
51,Private,648409,5th-6th,3,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,20,United-States,24592.49
53,Private,1434413,11th,7,Separated,Machine-op-inspct,Husband,White,Female,212,0,54,United-States,47630.77
63,Private,1021237,5th-6th,3,Widowed,Tech-support,Husband,White,Female,0,0,53,United-States,31205.82
69,Self-emp-inc,1417762,Prof-school,15,Never-married,Handlers-cleaners,Wife,White,Male,0,0,55,Taiwan,80396.33
61,Private,920369,Bachelors,13,Married-AF-spouse,Exec-managerial,Own-child,White,Female,0,0,42,United-States,104892.92
60,Without-pay,1409241,5th-6th,3,Married-AF-spouse,Other-service,Other-relative,White,Female,0,0,43,United-States,15000.0
23,Private,521583,Doctorate,16,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,63,United-States,73504.91
68,Self-emp-inc,740467,Doctorate,16,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States,84371.45
65,Private,911149,Assoc-acdm,12,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,33,United-States,42760.67
35,Private,163315,Doctorate,16,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,41,United-States,104864.07
51,Private,444806,HS-grad,9,Divorced,Transport-moving,Wife,White,Female,0,0,54,United-States,54544.66
67,Private,1467318,Assoc-acdm,12,Never-married,Craft-repair,Other-relative,White,Male,0,0,51,United-States,71403.16
34,Private,1453697,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,White,Male,29,0,30,United-States,25728.97
60,Private,919445,10th,6,Married-AF-spouse,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,43,United-States,15519.92
67,Self-emp-inc,801462,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Male,0,0,46,United-States,58074.79
59,Private,1484613,Masters,14,Married-civ-spouse,Armed-Forces,Wife,White,Male,0,0,44,United-States,73302.6
77,Self-emp-not-inc,646725,10th,6,Married-AF-spouse,Priv-house-serv,Wife,White,Female,0,0,44,United-States,15000.0
46,Self-emp-not-inc,921118,HS-grad,9,Married-spouse-absent,Farming-fishing,Own-child,White,Female,0,0,39,United-States,34605.38
63,Private,62381,Prof-school,15,Married-spouse-absent,Tech-support,Not-in-family,White,Male,0,0,50,United-States,177289.1
55,Private,1234343,1st-4th,2,Never-married,Adm-clerical,Own-child,White,Male,0,0,32,United-States,15448.75
88,Private,857885,12th,8,Divorced,Farming-fishing,Unmarried,White,Male,0,0,46,United-States,37167.38
19,State-gov,63111,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,56,United-States,105410.58
29,Private,398189,Prof-school,15,Married-AF-spouse,Craft-repair,Husband,White,Female,0,0,46,United-States,82839.07
84,Private,472221,HS-grad,9,Married-AF-spouse,Exec-managerial,Own-child,White,Male,0,0,45,United-States,75116.13
33,Self-emp-not-inc,341402,Some-college,10,Married-AF-spouse,Exec-managerial,Own-child,White,Female,0,0,45,United-States,66701.82
78,Private,781878,Masters,14,Never-married,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,0,0,37,United-States,84804.91
51,Federal-gov,203697,9th,5,Married-AF-spouse,Exec-managerial,Unmarried,White,Male,27,0,34,United-States,49923.59
39,Self-emp-inc,561628,Bachelors,13,Divorced,Machine-op-inspct,Wife,White,Female,0,0,44,United-States,47364.33
37,Private,864059,Assoc-acdm,12,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,38,United-States,59399.58
84,Private,237551,5th-6th,3,Separated,Handlers-cleaners,Husband,White,Female,0,0,28,United-States,15000.0
51,Private,563187,Masters,14,Never-married,Craft-repair,Husband,White,Male,0,28,35,United-States,79809.71
54,Self-emp-not-inc,1159306,5th-6th,3,Married-spouse-absent,Tech-support,Not-in-family,White,Male,0,0,50,United-States,59401.77
46,Private,1269262,HS-grad,9,Married-AF-spouse,Sales,Unmarried,White,Male,0,0,25,United-States,33526.38
71,Local-gov,1220953,Assoc-acdm,12,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,25953.67
68,Private,1155677,9th,5,Never-married,Farming-fishing,Husband,White,Female,0,0,24,United-States,15000.0
20,Self-emp-inc,690993,7th-8th,4,Married-AF-spouse,Other-service,Other-relative,White,Male,0,0,20,United-States,15000.0
26,Private,173157,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,46,Poland,34747.03
29,Self-emp-inc,174036,Doctorate,16,Widowed,Farming-fishing,Wife,White,Male,0,22,38,United-States,60841.93
87,Private,1172492,11th,7,Divorced,Other-service,Unmarried,White,Male,0,0,45,United-States,17431.9
45,Private,172829,9th,5,Married-AF-spouse,Protective-serv,Husband,White,Female,0,0,26,United-States,24796.63
36,Federal-gov,770006,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,50,Iran,98631.55
59,Self-emp-inc,1184814,Doctorate,16,Married-AF-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,256303.16
76,State-gov,828275,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,42,Jamaica,15000.0
53,Private,760793,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Female,0,0,30,United-States,49241.05
47,State-gov,1367742,Assoc-acdm,12,Divorced,Adm-clerical,Wife,Black,Female,0,0,26,United-States,33741.19
49,Private,587801,11th,7,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,0,28,United-States,42848.07
20,State-gov,416135,7th-8th,4,Married-spouse-absent,Protective-serv,Husband,White,Female,0,0,45,United-States,18674.69
81,Never-worked,1457534,Masters,14,Divorced,Other-service,Wife,White,Male,0,0,56,United-States,79706.23
46,Private,946513,Preschool,1,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,42,United-States,15000.0
22,Federal-gov,1286253,10th,6,Divorced,Farming-fishing,Own-child,White,Female,118,0,33,United-States,15000.0
52,Self-emp-not-inc,591716,9th,5,Widowed,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,0,0,50,United-States,31523.54
40,Local-gov,1233725,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,50,0,30,United-States,27061.17
29,Private,349972,Bachelors,13,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,29,United-States,35076.82
77,Self-emp-not-inc,449222,5th-6th,3,Never-married,Armed-Forces,Husband,White,Female,0,0,31,United-States,17471.67
21,Private,1202575,7th-8th,4,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,61,United-States,34134.21
70,Self-emp-not-inc,742613,7th-8th,4,Married-spouse-absent,Sales,Wife,White,Female,0,0,47,United-States,31294.95
59,Self-emp-inc,426104,Doctorate,16,Divorced,Prof-specialty,Husband,Black,Female,0,0,21,United-States,63592.11
78,Private,73683,11th,7,Widowed,Adm-clerical,Wife,White,Male,0,0,32,United-States,22473.91
61,Private,705215,11th,7,Married-AF-spouse,Tech-support,Other-relative,White,Female,0,0,59,United-States,56850.34
26,Private,790765,9th,5,Widowed,Transport-moving,Wife,White,Male,0,0,52,United-States,31920.24
81,Private,1427072,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,66,0,57,United-States,33364.58
21,Private,708673,12th,8,Never-married,Transport-moving,Wife,White,Male,110,0,77,United-States,44816.85
55,Private,1352715,Masters,14,Separated,Handlers-cleaners,Wife,Black,Male,0,0,36,United-States,44018.37
25,Private,1076469,Assoc-acdm,12,Divorced,Transport-moving,Husband,White,Female,0,0,62,United-States,49850.34
32,Private,225765,Preschool,1,Widowed,Other-service,Other-relative,White,Female,3,0,33,United-States,15000.0
73,Private,1295556,1st-4th,2,Married-AF-spouse,Exec-managerial,Own-child,White,Male,0,0,23,United-States,17279.57
79,Never-worked,726392,Preschool,1,Married-spouse-absent,Other-service,Wife,White,Male,0,0,30,United-States,15000.0
60,Private,1393654,11th,7,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,36,United-States,26466.15
69,Private,174957,Preschool,1,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,34,Scotland,15000.0
23,Self-emp-inc,680389,Assoc-acdm,12,Married-AF-spouse,Adm-clerical,Own-child,White,Female,0,0,41,United-States,29878.11
86,Private,130283,Bachelors,13,Married-AF-spouse,Prof-specialty,Other-relative,White,Male,0,0,53,United-States,137292.56
84,Private,531644,Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Own-child,White,Female,0,0,29,United-States,54007.43
36,Private,1480128,Doctorate,16,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,29,United-States,90724.3
61,State-gov,676291,Doctorate,16,Widowed,Tech-support,Husband,White,Male,0,0,47,United-States,150477.24
46,Private,221310,9th,5,Married-spouse-absent,Adm-clerical,Husband,White,Female,0,0,48,United-States,33195.47
34,Private,316243,Assoc-voc,11,Never-married,Exec-managerial,Other-relative,White,Female,0,0,19,United-States,29994.16
23,Private,468953,Prof-school,15,Married-AF-spouse,Sales,Other-relative,White,Female,135,0,46,United-States,75144.29
37,Self-emp-inc,1352271,9th,5,Never-married,Tech-support,Other-relative,White,Female,0,0,36,United-States,33948.74
67,Private,925428,Assoc-voc,11,Separated,Priv-house-serv,Unmarried,White,Female,0,0,38,United-States,23402.17
56,Private,162935,Preschool,1,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,0,37,United-States,15000.0
55,Private,569014,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,39,United-States,19472.24
33,Private,1174199,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,41,United-States,17331.43
78,Private,985207,9th,5,Married-spouse-absent,Farming-fishing,Unmarried,Other,Female,0,0,31,United-States,16889.7
44,State-gov,1400150,Doctorate,16,Widowed,Sales,Own-child,White,Female,0,0,51,United-States,116957.56
17,Private,66670,Bachelors,13,Never-married,Adm-clerical,Husband,White,Female,0,0,61,United-States,45124.42
66,Private,1110035,12th,8,Married-AF-spouse,Farming-fishing,Other-relative,White,Female,22,0,46,United-States,26418.42
74,Private,86025,Prof-school,15,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,23,United-States,31504.12
68,Private,547657,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Male,0,0,33,United-States,79878.91
80,Private,117665,Assoc-acdm,12,Divorced,Tech-support,Own-child,White,Female,0,0,42,United-States,62518.86
67,Local-gov,1404669,12th,8,Married-AF-spouse,Adm-clerical,Wife,White,Male,0,0,56,United-States,38932.9
71,Local-gov,207020,7th-8th,4,Separated,Priv-house-serv,Husband,White,Male,0,0,40,United-States,15000.0
32,Private,983762,Assoc-voc,11,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,32,United-States,15000.0
18,Private,91089,9th,5,Married-AF-spouse,Handlers-cleaners,Other-relative,White,Female,0,10,54,Scotland,15687.97
57,State-gov,1480803,7th-8th,4,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,38,United-States,15113.46
88,Private,675073,Assoc-voc,11,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,52,United-States,50683.52
72,Private,1231261,Assoc-acdm,12,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,25,United-States,23937.37
46,Self-emp-not-inc,204320,10th,6,Married-spouse-absent,Prof-specialty,Husband,White,Female,0,0,46,Jamaica,64875.36
22,Private,278265,11th,7,Married-AF-spouse,Priv-house-serv,Wife,White,Female,0,0,38,United-States,15000.0
33,Self-emp-not-inc,425050,Assoc-voc,11,Married-AF-spouse,Exec-managerial,Wife,White,Male,138,0,42,Hungary,77765.12
68,Federal-gov,359961,1st-4th,2,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,0,0,31,United-States,15000.0
39,Private,372825,9th,5,Widowed,Protective-serv,Wife,White,Female,0,0,32,United-States,25902.93
35,Private,1293115,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,79,0,31,United-States,31395.15
64,Never-worked,246355,5th-6th,3,Married-AF-spouse,Handlers-cleaners,Husband,Other,Female,0,0,24,United-States,15000.0
88,State-gov,986117,1st-4th,2,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,21097.64
53,Private,1459887,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,23,United-States,20856.41
42,Self-emp-inc,966444,Doctorate,16,Married-AF-spouse,Transport-moving,Unmarried,White,Female,0,0,55,United-States,138342.55
59,Private,28484,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,16,United-States,15000.0
34,Private,115210,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,57,United-States,145436.65
44,Private,1256903,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,42,Honduras,214744.09
43,Private,712362,Masters,14,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,63,24,United-States,30393.51
20,Private,1448154,Prof-school,15,Married-AF-spouse,Sales,Own-child,White,Male,0,0,44,United-States,74831.54
43,Private,1396119,Assoc-voc,11,Separated,Transport-moving,Wife,White,Female,0,0,40,United-States,31723.32
74,Private,271185,10th,6,Divorced,Handlers-cleaners,Unmarried,White,Female,138,0,62,United-States,23816.54
87,Private,547344,10th,6,Widowed,Protective-serv,Unmarried,White,Male,0,0,29,United-States,23637.54
63,Federal-gov,25860,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,21,United-States,35987.56
37,Private,367610,Prof-school,15,Widowed,Farming-fishing,Own-child,White,Male,0,0,42,United-States,88124.14
24,Local-gov,226578,Doctorate,16,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,54,United-States,86731.19
44,Private,802257,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,0,0,58,United-States,87834.86
49,Private,929466,HS-grad,9,Divorced,Handlers-cleaners,Wife,White,Female,17,0,36,United-States,22388.11
58,Never-worked,711336,1st-4th,2,Married-spouse-absent,Transport-moving,Wife,White,Male,0,0,55,Poland,26319.24
19,Private,124291,1st-4th,2,Divorced,Machine-op-inspct,Wife,White,Male,77,0,52,United-States,16571.93
46,Private,937590,Doctorate,16,Separated,Farming-fishing,Wife,White,Male,0,0,31,United-States,84373.42
86,Private,477211,Masters,14,Separated,Protective-serv,Wife,White,Female,0,0,17,United-States,29029.02
38,State-gov,309117,Some-college,10,Widowed,Armed-Forces,Wife,White,Female,0,0,33,United-States,35044.36
46,Private,1368191,7th-8th,4,Separated,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,103,0,40,United-States,15000.0
85,Private,628545,9th,5,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,45,United-States,27231.5
56,Private,394986,Some-college,10,Separated,Transport-moving,Own-child,White,Male,0,0,27,United-States,26251.96
